restaurant_name,review_text,review_rating
Gary Danko,"We have been here many times for special occasions.  Never disappoints.  I ordered the seared foie gras, roast Maine lobster, seared filet of beef, seared sea scallops and of course the cheese course.  As always, the food and service was impeccable.",Overall5
Gary Danko,Amazing experience. Delicious food presented beautifully. Perfect place to celebrate a special occasion.,Overall5
Gary Danko,"Definitely a high-end, dress nicely, establishment that makes you feel pampered and takes your taste buds for a ride.",Overall5
Gary Danko,food and service are both good.,Overall5
Gary Danko,"This is my first visit to this famous restaurant. I was so exited about being there before visit, but so disappointed after my visit.
I try to select a glass of red wine but there are no selection on the menu we got. I found the menu we get could be a desert wine lists. I found they have another wine menu with a glass of red wines. 
I chose three course dinner. Seared Ahi tuna is very fresh, I could say freshest tuna I ever had in US and I could taste the tuna itsself with light seasoning. I selected buffalo steak as my waiter recommended. But this was my big mistake.  Meat is VERY hard, may be over cooked, and the source is too salty and too sweet. I want give you 1 star for this dish. For the desert, I asked my waiter least sweet item, and he recommended creme brulee. That is three cup of blulee with each one has regular size. And, the one I start is TOO sweet and has little umami. 
I am so sorry to compare with other restaurant, but this restaurant is totally different from other excellent restaurant like Chez Panisse.  I just visit wrong place. 
サンフランシスコで「超」有名なレストランで、行く前はとても期待していたのですが、行ってみてガッカリ。おいしい食事をしたいのならお勧めでは無いです。
最初に出してきたワインメニューがデザートワインしか無かったり（追加で注文時には正しいのを出してくれました）、ウエイターお勧めのバッファローのステーキが、肉は焼き過ぎでパサパサ、ソースは塩っ辛過ぎ、それでいて砂糖山盛り。うまみなんて感じれれませんでした。デザートのプリンも甘すぎ。そういえば、ナパの有名なフレンチでも塩辛かった経験があるので、今アメリカでは塩っ辛いのが流行っているのかもしれません。Chez Panisseの繊細な美味しさとは大違いです。Read more",Overall2
Gary Danko,"Absolutely blown away by service. Food was incredible and the champagne was fantastic. 

Not a bad night.",Overall5
Gary Danko,Great food wonderful service but a bit expensive,Overall5
Gary Danko,"The service and food was excellent ... great if you like more classic food in a formal setting.
At $87 for 3 courses it was excellent value . I had foie gras,lobster and duck , my husband had tuna, scallops  ,bison and a trio of creme brûlées.
The waiters were excellent very attentive and knowledgeable.
You can have 3 or 4 course tasting with a large choice of options and the whole table does not have to have the same number of courses which was great.
My only comment is that the restaurant is a little dated and for an older clientele although there were people there in jeans.Read more",Overall4
Gary Danko,We love this restaurant!  Awesome food and service. Dennis and Freddie made the experience!,Overall5
Gary Danko,"Food was fabulous but we would love it if they had a cheese menu. My wife is visually impaired and had a hard time seeing the tiny signs on the cheeses. We also thought that given the high prices, the tables should be farther apart. It was very cramped when the waiters were serving the table next to me- I had to move every time.",Overall3
Gary Danko,"As wonderful as ever.  Professional, gracious service.  Call out to the sommelier for assistance navigating the world-class and voluminous wine list.  Great way to organize the ordering process and several outrageously good options in all categories.  #1 stand-out this time was Glazed Oysters.  Not a low cost evening but worth every $",Overall5
Gary Danko,"Il est question ici d'un resto relais chateau etoile Michelin. Le service est beaucoup trop rapide et intense.. nous avions l'amuse bouche sur la table 2 secondes apres avoir recu le menu. Ensuite les plats arrivent sans delais.. donc un peu dommage un 4 services en 1h15... pas le temps d'apprecier la soiree et l'ambiance. Les olats sont bien fait, tres belles cuissons mais tout les plats que nous avons goutes manquaient de punch... curi pas assez puissant, foie gras qui exploite mal le sucre sale, cailles farcies avec un flagrant manque de sel et epice... bon mais tres decevant pour une facture de plus de $400 usRead more",Overall4
Gary Danko,"We celebrated my 56th birthday at Gary Danko’s. The cuisine, wines and service were amazing!  Our sommelier and wait-staff’s attention to detail were impeccable. This was the greatest dining experience I have had this year. We will be back!",Overall5
Gary Danko,Everything we ordered was made to perfection. Foodies will enjoy each plate. Worth every penny.,Overall5
Gary Danko,Gary Danko has always been my wife's and mine go to restaurant for an amazing dining experience for the past 15 years or so.  We had just had an amazing meal at a Michelin 3 star restaurant in Europe 3 weeks before returning to have dinner at Gary Danko for the first time in about 2 years;  so I was curious ( and somewhat apprehensive) about how Gary Danko would compare.  I am happy to report that the food and service and overall experience remain sublime and still in league with the finest restaurants in the world!  There is something to be said for being so amazingly consistent over time.Read more,Overall5
Gary Danko,Gary Danko never disappoints. We have been coming here for almost twenty years and the service and good are always amazing. It is a must do restaurant. Very reasonable tasting menus.,Overall5
Gary Danko,Love the attention to detail!,Overall5
Gary Danko,Food was amazing.  The only thing I would have changed is our table.  My husband and I had to sit across from each other instead of next to each other.,Overall5
Gary Danko,30th wedding anniversary,Overall3
Gary Danko,"Absolutely amazing. The waiters were all super friendly and accommodating. They had two main priorities - to make sure we were fed and full at the end, and to make sure we understood and enjoyed the dishes we ordered. They took extra time to explain to us the different cheeses and gave great recommendations on what dishes to order given the other courses in our meal. My friend and I both did a five-course dinner - he did the tasting menu and I chose the seared foie gras, the torchon, maine lobster, lamb, and creme brulee trio. Out of the 10 different dishes we selected, our favorites included the seared foie gras, maine lobster, oysters, and cheese platter (Shropshire, Chimay, Ossau-Iraty, Harbison). In addition to the meal, they gave us a complimentary amuse bouche (watermelon gazapacho) and a tray of sweets as a second dessert. At the end, they also gave us each a pineapple cake to take home, which we ate the next morning. We absolutely loved the experience. Their menu is super flexible and not everyone has to choose the same number of dishes. Another thing I appreciated is that the waiter let me try one of their drinks before I actually ordered it since I sounded rather hesitant on the matter. Highly recommend!Read more",Overall5
Gary Danko,"In my view, there are no better restaurants anywhere! Gary Danko fires on all fours when it comes to food, wine, service, and ambiance.  If in San Fran, try your best to get a reservation. We already booked for our next visit (we live in NY).",Overall5
Gary Danko,Anniversary,Overall3
Gary Danko,Always an exceptional experience,Overall5
Gary Danko,Excellent service,Overall4
Gary Danko,"We had a perfect dinner with a perfect table, perfect cocktails, and perfect company. Couldn't have asked for a better birthday celebration!",Overall5
Gary Danko,It  was awesome!!! They gave me birthday cake. They also have good manner. Food was nice,Overall5
Gary Danko,"The food is absolutely delicious from appetizers to main dishes to deserts.
The only negative aspect is sometimes the service is too quick.
The servers come around too quickly to take the plates off the table. One is hardly done with their dish that the servers are collecting the plates. A little slower would be best to really enjoy the atmosphere.
Other than that, it's a great restaurant!Read more",Overall5
Gary Danko,"The Staff and food were fantastic but the price for the 5 course meal with wine tasting was extremely more money then anticipated, $495 for 2 people",Overall5
Gary Danko,So few things these days on which one can depend. Thankfully Gary Danilo is one of them. Brilliant as always in every way. 25th and 30th anniversaries with them. Hopefully there will be a 35th.,Overall5
Gary Danko,My absolute favorite restaurant ever. Service and food were impeccable. Highly recommend it,Overall5
Gary Danko,"I always have a great experience at Gary Danko.  It may be a high rating restaurant but the place is always warm and welcoming, never intimidating.

The food is superb.  Every dish takes you to a place where you'd never want to leave.Read more",Overall5
Gary Danko,"The customer service is absolutely terrible. I asked for a table where we could sit next to each other and was assured I would get one was ignored by 2 people and was finally helped by what looked like was the manager/upper management.

Food was subpar at best. I expected more from the price but the plating was really nice and had a nice ambiance.Read more",Overall3
Gary Danko,A wonderful meal served by people who live their jobs. We were so well taken care of from the entry to the end of the evening. The food was plentiful and excellent in presentation and quality. Can't say enough positives about this fine dining locale.,Overall5
Gary Danko,"We have dined at Gary Danko at least three times in the past 20 years on special occasions.  We enjoyed each occasion.  Unfortunately, this time was not as satisfying.  Although the service was exceptional, the Price has gone way up.  I know that is not unusual in today's economy, but, in my opinion, Gay Danko's increase is over the top.  The experience simply does not justify the cost.

Surprisingly, my desert (the New Orleans Butter Cake) was hard.  Had it not been, I would still have thought the value was not there.Read more",Overall3
Gary Danko,"The food at GARY DANKO never disappoints, however, i must say that some of what makes it extraordinary was missing this time.
I didn't feel as if I was given much help on the selection of our wine. Opening the book to re Italian wines is still overwhelming. Finally settled on something I knew from France.
Worst of all was the waiters picking up our plates before everyone was finished eating. One person was left eating by himself. 
Finally our host was asked repeatedly whether he needed a cab or had a claim check for his car. This felt like the bumb's rush.
What has happened?Read more",Overall4
Gary Danko,"we had an excellent evening, celebration our 50th wed aniversary. the service was very nice, food delicious.",Overall5
Gary Danko,Fantastic experience!  Superior food!  Worth the wait and every penny!,Overall5
Gary Danko,Incredible! We decided on the 5 course meal and it was a great choice. Although we were very full by the end the 5 courses allowed us to taste a larger variety of the meals on the menu. Everything was fantastic and the service was top notch!,Overall5
Gary Danko,"I expected a lot more for the reputation and price. We did the full tasting menu with the wine pairing, and not one of the dishes with the exception of the cheese cart was particularly memorable. The food was all good, and well executed, just not particularly exceptional in any way. Definitely not worth the 300 us all in this ended up being.",Overall3
Gary Danko,Below average for San Francisco. We could have prepared similar food at home.,Overall3
Gary Danko,"The ambiance score is solely attributable to the close proximity of the tables, about 6"" apart, so one must pull out and turn the table to access the banquet. We had a boorish drunken neighbor and the combination detracted from our enjoyment. However, the food was very good to great, the wine list a treasure, the sommelier a wonderful guide. Will return.",Overall4
Gary Danko,"Big name in SF. very good service. For the price, food was ok but nothing more and Extremely overpriced. One dish came a little cold(duck) 
Very big wine list but incredible and not acceptable overpriced (up to 6times the value)  . I think SF offer better options for what you pay here.Read more",Overall3
Gary Danko,Absolutely fantastic!! Everything was delicious and the service was outstanding.,Overall5
Gary Danko,"This was by far the best dining experience ever, due to the attentive nature of the staff and the food was amazing!! It was a little tight and a little loud, however the meal made up for it!!",Overall5
Gary Danko,"An amazing restaurant experience from top to bottom.  Impeccable service, great food, wonderful atmosphere, and great wine..  Did it for our anniversary",Overall5
Gary Danko,"We took a friend for a birthday. We go out to fine dining restarants frequently in  San Francisco and  internationally and have high standards. 

The food for the most part was delicious. But my partner's sea bass was too dry to be edible. You do not want to hear that about a main course being to dry at this fine dining establishment. 

Plus the room was next to the bar and got intolerably loud. We were having to yell at each other to talk. 

And there were too many servers and dish handlers in the small room...hustling and bustling along and distracting us from our friends and the food. Plus they all got frenetic and a server took the food that my friend was still eating.  

I saw a lot of little cakes with candles during the meal but THEY FORGOT MY FRIEND'S  birthday and when we realized it it was too late. 

We know this is a great restaurant but they certainly had a bad day for us that day. 

We will not be backRead more",Overall3
Gary Danko,"Another outstanding meal at Gary Danko - food, service, wine and general ambience is unmatched in the Bay Area",Overall5
Gary Danko,Always an amazing experience at GD especially for our third visit :),Overall5
Gary Danko,It's been a great experience overall,Overall5
Gary Danko,Perfection personified. From the atmosphere  to the staff to the cuisine.,Overall5
Gary Danko,We never miss an opportunity to eat at Gary Danko when in San Francisco. The food is excellent with a menu fit for foodies.,Overall5
Gary Danko,"Excellent food & service to complement a special occasion. Have recommended it to many friends, both locally and form out of town who will be visiting.",Overall5
Gary Danko,GD always provide the 5 star service.  I took my wife here for our anniversary and she loved it.  We'vre both been here about half a dozen time and it still feel and taste like our first.  We highly recommend this place to anyone.,Overall5
Gary Danko,"Still a favorite, and good value for money and excellent service! Great food also!",Overall5
Gary Danko,We enjoyed our dinner and will definitely come back to try other dishes!,Overall5
Gary Danko,Perfect in every way,Overall5
Gary Danko,Good value for the price. Especially the small gift at the end of the meal!,Overall4
Gary Danko,"Had an obnoxious diner seated next to us that wouldn't stop talking the whole night. The seats were so close to each other that I could have eaten off their plates. The food was ok, nothing to rave about. The only thing that was memorable was the bread guy that gave us extra bread for the cheese and the pineapple cake to go. Would not go again.",Overall2
Gary Danko,Best experience ever ! Highly recommend for food and service experience. So many people were there for us! Brian W and Steven where outstanding!!,Overall5
Gary Danko,"It was incredible. We were blown away by everything from the decor to the ambiance to the service to THE FOOD. The food was absolutely incredible. We were celebrating a special occasion and could not have asked for a better experience. The waitstaff is all amazingly attentive and helpful, and the food was completely outstanding. Considering the level of excellence, we felt it was well worth the money. We'll be back!Read more",Overall5
Gary Danko,"We came from North Carolina to find the best of the best in San Francisco.  We succeeded.

We had the wine pairing dinner.  The food was awesome, the pairings were perfect and the portions were just right.

The staff was exemplary, being constantly attentive, very knowledgeable about the foot and the wine being served.

We can't afford to go to Gary's as often as Norm goes to Cheers but for a special occasion, you can't beat Gary Danko's.

My wife (a super-taster foodie) repeatedly said ""This is the best meal EVER!""

If you are going to go one restaurant in San Francisco, Gary Danko's must be it!Read more",Overall5
Gary Danko,"It was a wonderful experience!!  Our dinner was beyond our expectations, the staff was incredible..",Overall5
Gary Danko,Exceptional service and dining experience! Definitely the most perfect place for special occasions.,Overall5
Gary Danko,"Wonderful dinner for our family of four. They made our first night in San Francisco amazing and unforgettable! The staff goes above and beyond, the food was divine! Every dish exquisite, the flavors were well developed and the plate presentation really lovely. The chef treated us to a beautiful plate of petit fours and a beautifully gold wrapped dessert cake to take home. Perfection!Read more",Overall5
Gary Danko,"My husband took me to GD to celebrate my birthday and we had a fantastic evening, great food and very professional service. However, the decor of the restaurant seems quite dated, very very dark and a bit claustrophobic. And the wine list is very over-priced. This is a pet peeve of mine, a wine list which includes only very pricey wines. All in all, it was a fun evening. Loved the cheese course in particular.Read more",Overall5
Gary Danko,"My boyfriend and I had a wonderful time celebrating his birthday here. The service was excellent and the food was delicious! Although a bit pricey, it was definitely worth it.",Overall5
Gary Danko,Wonderful place for that special occasion.   I have been coming here for years and never disappointed.,Overall5
Gary Danko,Amazing service and food. Do not go to San Francisco and miss out on this rare gem.,Overall5
Gary Danko,"I am on a restricted diet - the staff could not have been more accommodating.
It was my husband's birthday, and he was wished happy birthday by several members of the staff, and given a special dessert. Our waiter was the best!1
Our favorite restaurant in the bay area.Read more",Overall5
Gary Danko,"The food itself was very good and creative as one would expect at a high-end restaurant such as Gary Danko but what really set them apart for me was their service, which was welcoming, friendly, highly polished and professional.  Other restaurants could learn a great deal from Gary Danko.  I also appreciated that their fixed price menu offered numerous selections for each course, and that one could order more than one item from each course if so desired.  (My wife ordered three entrees.) Also, just about every item on their menu  was appealing to me, and even the three-course meal was more than enough. Finally, although the restaurant was completely full, we were easily able to carry on a conversation.Read more",Overall5
Gary Danko,"We arrived early for our 5:30 reservation and we were greeted warmly and were seated promptly.  

Service was outstanding - attentive without the pretension.  Drinks were always filled.

Cocktails : Old Fashioned - my friend said it was the best he ever had at a restaurant

Wine : Sommelier's pairing with each course was spot on

Food : We really appreciate the flexibility for the table to do a la carte, chef's tasting menu or create your own tasting menu.  Not everyone has the same appetite and all the other Michelin Starred restaurants should have this policy.  Our server was able to accommodate the different number of courses ordered by our table without skipping a beat.  What a wonderful way to enjoy your meal!  All the dishes were seasoned perfectly and the chef nailed the temperature on all the protein.  The Glazed Oyster and Stuffed Quail were both outstanding!

Dessert: Make sure you order the STRAWBERRY SOUFFLE!  You will never go back to the Grand Mariner or Chocolate souffle.Read more",Overall5
Gary Danko,Best restaurant and service in SF,Overall5
Gary Danko,"As always, Gary Danko was a real treat both in terms of service and food/wine. We had a lovely corner table with a bench seat in the quieter, back dining room. Began with expertly crafted cocktails, then two tasting menus/wine pairings. Of note was the 2012 Mad Hatter Cabernet, beef medallion with Stilton butter,  and the lemon souffle cake. All of it was top-notch but the standouts were truly lovely.Read more",Overall5
Gary Danko,Food is PHENOMENAL! Service is EXCELLENT!  Will definitely be back,Overall5
Gary Danko,"Went there with my wife right after work. The food was good but not great, the service however was amazing!!!",Overall4
Gary Danko,"Our dinner at GD was beautiful and delicious! The service was fabulous too!
We enjoyed a three course meal which was just the right amount of food.
The seafood risotto- always amazing, the best!
The Crab Salad- fresh and delicious
The Roasted Lobster- melt in your mouth delicious-lovely
The Scallops- tender & sweet-delicious
The Strawberry Soufflé - amazing!
The chocolate Soufflé - amazing
GD is still our favorite SF restaurant!Read more",Overall5
Gary Danko,Everything is superb from food to service to ambiance.,Overall5
Gary Danko,One of the most delicious restaurants I've ever eaten and superb customer service.,Overall5
Gary Danko,It was the first time to Gary Danko for my guests and they loved it!,Overall5
Gary Danko,Spectacular as always. My third time back. It's fine dining at its best. Exceptional food and service.  The staff was wonderful. Friendly and attentive without being overzealous.,Overall5
Gary Danko,Amazing experience. Everyone at the restaurant  is guest oriented and they all do their best to please everyone. Food was divine and service outstanding. We decided  to go with 3 courses meal and it was perfect amount of food. Will recommend  this place to everyone and will come back any time I am in SF. Well done!,Overall5
Gary Danko,Great food and excellent service!!!,Overall5
Gary Danko,Great wine selection to pair with the amazing cuisine...service was top notch.,Overall5
Gary Danko,"First time at Gary Dankos. We were impressed. The food was outstanding, a great variety of dishes to choose from, unlike Saison where we were given no options. The service was excellent. The wine list was very nice with some moderate priced and some high end wines. The atmosphere was great although there was a clown at another table that was extremely loud (not the restaurant's fault). Overall a very nice evening.Read more",Overall5
Gary Danko,"It's my 4th time dining here. The food hasn't disappointed until now. But for me the service always disappoint and I felt I need to leave this review because this was a repeated issue for me. Three out of the four times, my party and I felt forgotten. Wait in between dishes is understandable if our order wasn't ready. But we sat and observed other parties getting their attentive care while we waited 35 mins just for the check. Can't even wave anyone down because they never looked our way. Even the table next to us had the same long wait. If waiting 35 mins for the check is the norm I understand. But I sat and observed the inequality amongst different diners. Only reason I returned was the food but will not be returning anymore.Read more",Overall3
Gary Danko,"Had a lovely dinner here. The space feels established - you can tell it's been in business for a while, but it is not at all dated. The sommelier is fantastic and recommends great pairings.",Overall5
Gary Danko,This restaurant always delivers. Consistent and great. Service is fantastic. Elegant yet comfortable.,Overall5
Gary Danko,"All around nice experience.  Food was very good. Service was top notch.  They treat their guests like guests, not customers.  We especially enjoyed our Sommelier who wasn't pretentious like some carry themselves.  Surprisingly loud place for fine dining which wasn't a problem at all.  It made for a comfortable social experience.",Overall5
Gary Danko,"This restaurant does everything right.  Superb food (with flexible menu options), service that is attentive without being intrusive or stuffy, excellent ambience, and more.  I wish that we could eat here every day!",Overall5
Gary Danko,"Fabulous experience , exceptional staff & superior wine! Outstanding cuisine!",Overall5
Gary Danko,Consistent. Been going here since it opened. excellent restaurant.,Overall5
Gary Danko,"A group of 4 of us had a fabulous meal and all around fabulous experience.  My husband began with the corn chowder and my first course was the risotto - they were both delicious!  Lobster, Bass, Duck - all wonderful!  The service is some of the best.  We travel a good bit and this service was first class.  They sent each of us home with a muffin to enjoy for breakfast the next morning- classy!!  It was definitely the best meal we had the week we spent in San Francisco.Read more",Overall5
Gary Danko,Michelin star restaurant. great service and high-quality food.,Overall4
Gary Danko,"Jake and his supporting cast of bussers and servers were nothing short of fantastic!  The sommelier was also superior and so fun and offered perfect recommendations! All of the food was delicious but the Ahi appetizer hit off the charts on all cylinders.  The cheese course has always been my favorite of any cheese course anywhere and the desserts are beyond decadent.  Special mention to the Shrimp Risotto, the Butter Cake with Huckleberries and the Cheesecake.  Thanks for another amazing experience.Read more",Overall4
Gary Danko,What an experience!  Gary Danko was the perfect last dinner spot for a 40th birthday celebration weekend!,Overall5
Gary Danko,"The food, the service, and, to a lesser degree (due to a drunken bridal/birthday party in the same room), the ambiance were all great but just met my expectations. Dishes were thoughtful but not mind-blowing, tasty but not inspiring; wine was fine but not a true partner to any dish. No offense, but at this price point, I'd sooner recommend places like the Village Pub.",Overall4
Gary Danko,Always an amazing evening!,Overall5
Gary Danko,"Our family of three were seated at a small table in the corner while  two other parties of two were seated right next to us at two bigger tables for four. That just didn't sit right with me.  The wine steward could've used a little bit more humor, very serious guy.
Our waiter was very friendly & helpful.Read more",Overall3
Gary Danko,"Gary Danko’s is the epitome of fine dining. Not only is every single dish prepared to perfection, they make their guests feel special from the moment they are greeted until they bid you farewell. Their staff is, I believe, superbly trained, hence, GD’s service is impeccable elevating your entire dining experience. It’s the little details that they pay attention to, pouring of your water and wine. They would never forget your steak knife or hand you a teaspoon when you required a soup spoon. You might imagine that this could be a stuffy snobby restaurant, but you’d be wrong. This is an exceptional restaurant that you can expect gracious service and divine food.Read more",Overall5
Gary Danko,"To me, what makes Danko's the best restaurant in the City beyond the food and service; it is the consistency of the high quality of both.  The food is always excellent (if some dishes suit your taste more than others) and the wait and service staff consistently deliver a level of professionalism that I don't find anywhere else in town (I've lived here 38 years).  If you haven't been, this is a relatively small place, divided into two main rooms (one contains the bar which is a fine place to dine as well as drink).  The noise level is generally low-to-moderate depending (as everywhere) on if there's a noisy table near you.  For the quality of the food and service, the prices are reasonable, though this is certainly not an inexpensive place to dine (luckily, I'm not a wine drinker so I'm referring to just the cost of the food  and a cocktail or two).Read more",Overall5
Gary Danko,"This is still my favorite restaurant after all these years, since it first opened. 
I love the flexibility of their menu: one can pick the number of courses one wants and choose from all the offerings on the menu since any item can be an appetizer, or main course and one can pick all neat, all seafood n even all desserts to comprise of the different courses of one's meal.
Please don't ever change this, it is a winning formula.
The price is reasonable too, considering the quality of the food and service.Read more",Overall5
Gary Danko,"We chose items off the a la carte menu, instead of the tasting menu, but they still offered a wine pairing for each item we selected. Very unexpected. Wines were all excellent, and most we were unfamiliar with and enjoyed trying new wines. Each dish was delightful. Service was perfect. Delightful evening!",Overall5
Gary Danko,"Excellent service with a down to earth vibe.  I ordered the duck, it was cooked just right, delicious but a large portion, couldn't finish it. We skipped dessert as we had a birthday cake at home but they still served some profiteroles and gave us a little treat to have the next morning with coffee, amazing. Worth the wait to book a reservation, plan ahead!",Overall5
Gary Danko,"Amazing food, was a little disappointed because we were sat in a very crowded area. Service was very good but my previous experience with the restaurant was much better so the bar was set very high. Still overall a great restaurant and will go again.",Overall4
Gary Danko,Definitely one of the best restaurants experiences you will ever have - the food is top notch as is the service. Our go to for a special occasion meal with family and friends.,Overall5
Gary Danko,This is relatively quiet and very elegant yet relaxed venue for a great great  meal with wonderful friendly service.,Overall5
Gary Danko,"I had the degustation menu with wine paring and it was just perfect, oysters and caviar, a perfect combination, salmon, stuffedquayle, cheese and an amazing strawberry souffle. Excellent!",Overall5
Gary Danko,"Oh how I wish GD was in Chicago--a mere three hours drive from home. My wife, our daughter, and I had one of our best dinners ever. The service was excellent--friendly and professional. Each menu item was spot on. The Horseradish Crusted Salmon was one on the best entrees I ever had. My wife reported that Chicago's Branzini--which we've tried to like-- pales when compared to GD's Branzini with Fennel Purée. I could go on singing the praises of the food, but I strongly suspect that one can't go wrong. Our cocktails were artfully prepared, and we were more than happy with the recommended wines. You should treat yourself to dinner at Gary Danko.Read more",Overall5
Gary Danko,This place is great the food was amazing!! Great place for that special someone or if you screwed up and wanna say I’m sorry but with food.,Overall5
Gary Danko,"As always, and we experience this wonderful restaurant every 6 months, the evening is perfect. Not cheap, but not insanely expensive either.",Overall5
Gary Danko,foods taste as good as before.  Parking is not easy but still worthy to drive to SF downtown for good foods.,Overall4
Gary Danko,"We visited Gary Danko on my birthday and were quite disappointed.  Service failures occurred even before we arrived with their automated reservation confirmation system.  It called me to confirm, leaving a message, and I called back , but was called again the next day by a human.  Even after confirming a second time the automated system called again requiring yet another call on my part. 

When we arrived the managers were apologetic but seated us at an undesirable table by the door. In this location I anticipated we would have people standing behind us waiting to be seated and a draft when the door was opened.  For these reasons I asked for a different table but was told I could not be accommodated in anything under an hour.  A request for another table has never previously been denied at any of the many fine Bay Area restaurants we have attended.  And, as it turned out, this location had other issues.  The space between this table and the adjacent one was barely adequate for one person to squeeze through.  The consequences of this were that a waiter taking orders from the next table would have his derriere right in my sister's face.  Also, if one of our orders came while an order was being taken by the adjacent table the servers would have to wait until the waiter was finished taking the next table's order before serving us.  Another drawback of this location was the noise level which precluded conversation at normal voice levels (unlike any of the tables we have had in the room at the back).

As for the food the quail I ordered tasted like it had been steamed with the water vapor being more prevalent than the juices of the quail.

I was told I could contact Gary Danko myself by email but he had a subordinate reply and unlike other restaurants where mishaps have occurred there was no offer either to compensate us for the poor service or to come back as their guest.  For $150 per person I expect better than this and will not choose this restaurant ever again.Read more",Overall2
Gary Danko,A special place for special occasions for sure where you can dress up!,Overall5
Gary Danko,"Still my favorite restaurant after 18 years. Always consistent, wonderful service and just a great place to celebrate.",Overall5
Gary Danko,My favorite place in the city right now. Just booked another night. Make sure you make reservations at least a month in advance ! Great place! Amazing staff!,Overall5
Gary Danko,"Everything was amazing, the food, the service!",Overall5
Gary Danko,"Great food, intelligent menu with complete flexibility, attentive and friendly service. A great worry-free evening. Pricey but reasonable for the outstanding quality.",Overall5
Gary Danko,Highlight of our trip to San Francisco. Can't wait to go back with the whole family.  Excellent food and customer service.,Overall5
Gary Danko,Anniversary,Overall5
Gary Danko,"Gary Danni was good, not great. 

The table at which we were seated was far too small for three tall people. It was also awkwardly close to the next table over. The waiters kept tripping on our feet and the cheese cart couldn't be moved close enough for more than a glance at a distance.

The food was passable for the price. I sincerely believe the menu is too large for the type of experience they are attempting to achieve.

The amuse was over salted. The risotto's presentation was weak, but the dish was flavorful. The portions were definitely more than expected for a five course meal. 

Most of the meal was quite flavorful. Though, the pork dish would have benefited from more greens and less meat. The cheeses selected for us were lovely.

The dessert was a travesty. The dessert on the recommended menu tasted like it sat in the fridge for a day. 

The service was attentive and welcoming. The environment is dated and the noise levels are on the higher side.Read more",Overall3
Gary Danko,"Very nice ambiance and professional service.  Versatile menu allows our to choose multiple entrees and share appetizers and desserts with just a four diners.  Waiter was very attentive and offered to substitute a different entree for one of party.  Very pricey and 👅,",Overall5
Gary Danko,This is old school elegant dining at its finest.  Service staff watches at all times for your every need.  The food was outstanding and beautiful and we wish we were on our way back to SF to eat there again.,Overall5
Gary Danko,Amazing experience.  The food was delicious but what impressed me even more was the service.  It was impeccable.  They overheard us mentioning our wedding anniversary and surprised us with an anniversary dessert.  We will be back!,Overall5
Gary Danko,"Outstanding service, food was excellent, great atmosphere. I'll be back someday.",Overall5
Gary Danko,One of the best restaurants out there. Amazing food and wine!,Overall5
Gary Danko,Theyve really scaled back on the food. Service is excellent as always. Quail dish has taken a turn for the worst.,Overall3
Gary Danko,Have been to this restaurant twice before and it was not as Good as I remember.,Overall4
Gary Danko,Great time here with good friends and great wine!,Overall5
Gary Danko,"Amazing , one of the best meals I've ever had. Freddy and Vincent were indelibly attentive and amazing at their jobs. I would recommend this to anyone . The chef really knows how to please the mouth .",Overall5
Gary Danko,"Gary Danko is still one of the best restaurants in SF and I'll continue to keep coming back  - food quality, flavor and creativity are exceptional, portion sizes are generous (you don't walk out of there hungry two hours later), service is impeccable and desserts are amazing.",Overall5
Gary Danko,"A perfect celebration of our 15th wedding anniversary. Nice ambience, food taste to perfection, great and attentive. Everyone at Gary Danko is dedicated to an excellence of service, quality, taste and making every occasion very special.  Truly an A+ rating. Will definitely come back. They had us at Foie Gras...",Overall5
Gary Danko,Great restaurant!  A must stop in San Fran,Overall5
Gary Danko,I went on my birthday. The service was great but the food itself was quite disappointing. My family didn't quite enjoy any dish in particular. The wines were extremely marked up. It was not worth it. Maybe my expectation was too high!,Overall4
Gary Danko,Everything from service to food was great!,Overall5
Gary Danko,Amazing experience at Gary Dankos Restaurant! Made our special occasion (anniversary) even more special! The food and service were amazing!,Overall5
Gary Danko,"Loved it! The food was amazing and the service even better!! The only constructive critique, I would have expected the bread to be warm and a bit tastier... On the other hand, you are not going to Gary Danko for the bread! I can't wait until my next visit!!!",Overall5
Gary Danko,"Fantastic as always. Never, ever does this place disappoint.",Overall5
Gary Danko,Excellent food.  Restaurant is so beautiful that the only disappointment was how some of the customers were dressed. Their attire did not fit the decor and class of service.  Should have a dress code - jacket is a reasonable request,Overall4
Gary Danko,"We had the chef's  5-course menu and we wouldn't change a thing - every course was even better than expected. The first course - oysters with caviar - was a fitting beginning and left us wanting more (though the portion was quite small, it was mouth -watering). The salmon with horseradish crust was the best salmon I've ever had. The main entree, beef filet, was also perfectly prepared and just rare enough. The cheese course offered a host of delicious options, however, the lemon souffle cake was perfection and the perfect finish. A high point of the meal was the sommelier. He was knowledgeable, enthusiastic and fun.Read more",Overall5
Gary Danko,My grandma loved this place! Great for Mother's Day :),Overall5
Gary Danko,We each ordered the 4 course meal which was more than enough to fill our palates. All dishes were uniquely prepared with distinctive tastes. - the sorbet dessert was exceptional with a variety of delicious small bite size cookies. Risotto was a bit salty. Attentive wait staff. Only drawback is the tables are close to each other.,Overall5
Gary Danko,Everything is spot on. The service is impeccable and food is even better than that!,Overall5
Gary Danko,"Great food and drinks, superb service. Excellent for a special occasion.",Overall4
